Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,1,3,male,1.112,1.650,0.562,1.372,1.933,1.932,0.877,1.185,1.014,1.738
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,1,female,1.200,1.905,0.632,1.595,2.226,2.226,0.968,1.352,1.122,1.855
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,1,male,1.087,1.733,0.607,1.434,2.041,2.041,0.886,1.227,1.029,1.877
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,2,female,1.213,1.900,0.609,1.585,2.194,2.194,0.963,1.339,1.126,1.809
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,2,male,1.122,1.747,0.600,1.451,2.051,2.049,0.890,1.238,1.012,1.827
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,3,female,1.205,1.852,0.593,1.553,2.146,2.146,0.952,1.329,1.094,1.780
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,2,3,male,1.087,1.709,0.566,1.430,1.996,1.996,0.867,1.200,1.011,1.835
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,1,female,1.214,1.870,0.631,1.556,2.188,2.188,0.947,1.303,1.113,1.802
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,1,male,1.079,1.714,0.586,1.425,2.011,2.010,0.912,1.231,1.054,1.863
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,2,female,1.184,1.874,0.605,1.570,2.175,2.175,0.943,1.325,1.101,1.837
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,2,male,1.034,1.716,0.571,1.416,1.988,1.987,0.863,1.192,1.015,1.921
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,3,female,1.174,1.849,0.609,1.539,2.149,2.149,0.910,1.281,1.072,1.830
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,3,3,male,1.096,1.663,0.548,1.428,1.975,1.974,0.851,1.201,0.962,1.800
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,1,female,1.207,1.846,0.617,1.541,2.159,2.157,0.931,1.292,1.093,1.787
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,1,male,1.084,1.692,0.595,1.398,1.993,1.991,0.873,1.204,0.990,1.838
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,2,female,1.144,1.754,0.608,1.440,2.048,2.047,0.919,1.256,1.049,1.789
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,2,male,1.142,1.738,0.601,1.461,2.062,2.060,0.913,1.246,1.052,1.803
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,3,female,1.200,1.880,0.613,1.566,2.180,2.180,0.937,1.310,1.086,1.816
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,4,3,male,1.147,1.725,0.583,1.465,2.048,2.047,0.906,1.247,1.034,1.784
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,1,female,1.168,1.814,0.618,1.512,2.130,2.129,0.916,1.267,1.074,1.822
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,1,male,1.065,1.674,0.582,1.410,1.992,1.991,0.883,1.198,1.014,1.870
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,2,female,1.247,1.892,0.649,1.585,2.234,2.233,0.974,1.374,1.110,1.791
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,2,male,1.106,1.724,0.578,1.458,2.035,2.035,0.898,1.249,1.010,1.840
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,3,female,1.189,1.796,0.633,1.476,2.109,2.109,0.921,1.273,1.078,1.774
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,5,3,male,1.098,1.674,0.559,1.396,1.954,1.953,0.894,1.220,1.013,1.779
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,1,female,1.187,1.898,0.642,1.571,2.213,2.213,0.986,1.366,1.117,1.865
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,1,male,1.084,1.636,0.541,1.363,1.904,1.902,0.886,1.196,1.021,1.754
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,2,female,1.170,1.810,0.573,1.533,2.106,2.105,0.933,1.322,1.055,1.800
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,2,male,1.099,1.641,0.534,1.426,1.960,1.960,0.863,1.200,0.973,1.783
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,3,female,1.191,1.836,0.635,1.528,2.162,2.161,0.956,1.338,1.081,1.814
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,6,3,male,1.112,1.729,0.581,1.438,2.020,2.019,0.901,1.250,1.037,1.815
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,1,female,1.182,1.817,0.633,1.509,2.141,2.141,0.940,1.310,1.068,1.811
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,1,male,1.093,1.725,0.584,1.423,2.007,2.007,0.897,1.220,1.041,1.836
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,2,female,1.216,1.905,0.634,1.611,2.245,2.243,0.983,1.342,1.137,1.844
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,2,male,1.068,1.636,0.547,1.390,1.936,1.935,0.867,1.182,0.994,1.811
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,3,female,1.191,1.889,0.624,1.563,2.186,2.185,0.943,1.344,1.071,1.835
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,7,3,male,1.069,1.635,0.557,1.355,1.911,1.910,0.860,1.192,0.978,1.788
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,1,female,1.171,1.951,0.675,1.568,2.243,2.242,0.963,1.369,1.121,1.915
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,1,male,1.091,1.707,0.617,1.394,2.012,2.011,0.879,1.213,1.005,1.844
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,2,female,1.108,1.761,0.590,1.483,2.073,2.073,0.898,1.259,1.034,1.870
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,2,male,1.091,1.703,0.579,1.409,1.988,1.987,0.896,1.210,1.053,1.821
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,3,female,1.189,1.945,0.645,1.607,2.252,2.252,0.954,1.351,1.112,1.893
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,8,3,male,1.066,1.660,0.510,1.433,1.942,1.942,0.871,1.219,0.974,1.821
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,1,female,1.146,1.867,0.613,1.564,2.176,2.176,0.968,1.352,1.106,1.898
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,1,male,1.099,1.626,0.573,1.357,1.930,1.929,0.879,1.190,1.001,1.755
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,2,female,1.221,1.851,0.618,1.574,2.192,2.190,0.964,1.319,1.122,1.794
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,2,male,1.080,1.729,0.585,1.453,2.037,2.036,0.920,1.253,1.054,1.886
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,3,female,1.157,1.837,0.609,1.546,2.156,2.154,0.967,1.320,1.114,1.862
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,9,3,male,1.101,1.710,0.578,1.434,2.012,2.011,0.911,1.218,1.069,1.826
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,1,female,1.181,1.885,0.624,1.604,2.228,2.228,0.971,1.368,1.079,1.886
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,1,male,1.107,1.705,0.559,1.430,1.988,1.988,0.863,1.223,0.992,1.796
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,2,female,1.228,1.850,0.615,1.521,2.137,2.136,0.941,1.311,1.071,1.739
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,2,male,1.096,1.742,0.567,1.493,2.061,2.060,0.914,1.266,1.039,1.879
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,3,female,1.214,1.925,0.653,1.602,2.255,2.255,0.980,1.371,1.122,1.858
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,25,10,3,male,1.049,1.664,0.557,1.375,1.931,1.930,0.855,1.223,0.956,1.839
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,1,1,female,1.073,1.735,0.586,1.492,2.077,2.077,0.900,1.273,1.005,1.935
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,1,1,male,1.055,1.522,0.499,1.308,1.807,1.806,0.814,1.116,0.922,1.712
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,1,2,female,1.095,1.646,0.533,1.437,1.970,1.969,0.850,1.193,0.958,1.798
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,1,2,male,1.016,1.532,0.539,1.280,1.818,1.817,0.769,1.062,0.896,1.788
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,1,3,male,1.050,1.534,0.525,1.332,1.857,1.856,0.831,1.144,0.932,1.767
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,1,female,1.128,1.651,0.569,1.419,1.988,1.988,0.857,1.217,0.943,1.761
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,1,male,1.095,1.578,0.522,1.392,1.914,1.913,0.849,1.162,0.953,1.748
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,2,female,1.107,1.667,0.545,1.422,1.967,1.966,0.875,1.202,1.002,1.776
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,2,male,1.090,1.572,0.537,1.325,1.861,1.861,0.841,1.137,0.964,1.707
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,3,female,1.105,1.580,0.533,1.370,1.902,1.901,0.847,1.170,0.947,1.721
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,2,3,male,1.036,1.548,0.529,1.339,1.867,1.865,0.837,1.107,0.968,1.800
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,1,female,1.169,1.745,0.575,1.457,2.032,2.032,0.897,1.249,1.037,1.739
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,1,male,1.012,1.483,0.478,1.275,1.753,1.751,0.766,1.052,0.895,1.731
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,2,female,1.085,1.693,0.585,1.443,2.029,2.028,0.879,1.222,0.998,1.869
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,2,male,1.043,1.598,0.508,1.357,1.864,1.863,0.837,1.143,0.972,1.786
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,3,female,1.102,1.674,0.579,1.412,1.992,1.990,0.887,1.204,1.012,1.806
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,3,3,male,1.027,1.493,0.471,1.289,1.760,1.760,0.798,1.109,0.898,1.713
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,1,female,1.141,1.636,0.529,1.446,1.975,1.974,0.869,1.208,0.962,1.730
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,1,male,1.019,1.573,0.530,1.312,1.841,1.840,0.839,1.138,0.958,1.805
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,2,female,1.031,1.640,0.554,1.371,1.925,1.923,0.841,1.164,0.982,1.865
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,2,male,0.999,1.516,0.523,1.288,1.811,1.809,0.801,1.085,0.931,1.811
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,3,female,1.080,1.654,0.557,1.404,1.961,1.960,0.855,1.187,0.972,1.814
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,4,3,male,1.102,1.612,0.553,1.351,1.904,1.902,0.826,1.131,0.973,1.727
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,1,female,1.168,1.645,0.558,1.430,1.987,1.987,0.889,1.222,0.992,1.701
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,1,male,1.070,1.512,0.503,1.304,1.807,1.805,0.799,1.079,0.921,1.688
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,2,female,1.079,1.602,0.553,1.331,1.883,1.883,0.857,1.185,0.951,1.746
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,2,male,1.071,1.531,0.506,1.329,1.836,1.835,0.826,1.118,0.929,1.714
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,3,female,1.105,1.710,0.581,1.442,2.023,2.023,0.865,1.221,0.987,1.831
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,5,3,male,1.049,1.545,0.515,1.338,1.852,1.851,0.831,1.115,0.958,1.763
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,1,female,1.120,1.690,0.583,1.433,2.015,2.013,0.881,1.237,0.980,1.797
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,1,male,1.083,1.562,0.500,1.356,1.857,1.856,0.822,1.143,0.919,1.713
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,2,female,1.117,1.668,0.585,1.416,2.000,2.000,0.880,1.219,0.980,1.790
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,2,male,1.047,1.519,0.533,1.317,1.849,1.849,0.812,1.111,0.915,1.765
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,3,female,1.130,1.713,0.543,1.493,2.035,2.034,0.900,1.246,1.038,1.799
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,6,3,male,1.048,1.566,0.538,1.309,1.846,1.846,0.807,1.121,0.927,1.762
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,7,1,female,1.082,1.674,0.563,1.438,2.000,2.000,0.876,1.213,1.013,1.849
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,7,1,male,1.035,1.593,0.576,1.333,1.908,1.908,0.810,1.104,0.928,1.843
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,7,2,female,1.144,1.702,0.577,1.445,2.021,2.019,0.857,1.213,0.976,1.766
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,7,2,male,1.089,1.632,0.550,1.397,1.947,1.947,0.867,1.178,1.002,1.788
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,7,3,male,1.048,1.533,0.502,1.322,1.825,1.825,0.809,1.116,0.914,1.742
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,1,female,1.148,1.713,0.577,1.422,2.000,1.999,0.895,1.228,1.041,1.741
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,1,male,1.053,1.510,0.503,1.301,1.804,1.803,0.819,1.109,0.943,1.712
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,2,female,1.072,1.623,0.546,1.388,1.934,1.932,0.853,1.193,0.955,1.803
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,2,male,1.034,1.543,0.491,1.356,1.847,1.846,0.817,1.116,0.946,1.785
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,3,female,1.145,1.680,0.579,1.440,2.019,2.019,0.851,1.209,0.941,1.764
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,8,3,male,1.044,1.485,0.486,1.316,1.801,1.801,0.806,1.096,0.905,1.725
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,9,1,female,1.099,1.635,0.548,1.364,1.911,1.910,0.882,1.189,1.013,1.738
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,9,1,male,1.019,1.515,0.510,1.311,1.821,1.821,0.819,1.110,0.925,1.788
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,9,2,female,1.150,1.666,0.562,1.423,1.985,1.984,0.881,1.191,1.019,1.726
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,9,2,male,1.048,1.529,0.517,1.297,1.814,1.812,0.795,1.093,0.918,1.729
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,9,3,male,1.056,1.527,0.530,1.265,1.795,1.795,0.803,1.100,0.920,1.699
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,1,female,1.165,1.699,0.554,1.496,2.050,2.048,0.908,1.228,1.032,1.759
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,1,male,1.014,1.453,0.504,1.243,1.747,1.745,0.805,1.072,0.915,1.721
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,2,female,1.152,1.697,0.543,1.463,2.005,2.005,0.912,1.250,1.034,1.742
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,2,male,1.057,1.510,0.509,1.334,1.843,1.841,0.842,1.136,0.941,1.742
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,3,female,1.176,1.667,0.581,1.422,2.003,2.003,0.871,1.183,1.019,1.703
D._buzzatii,Gogango_Creek,-23.77,150.17,1994,1994,30,10,3,male,1.030,1.542,0.501,1.319,1.820,1.819,0.805,1.135,0.903,1.765
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,1,female,1.252,1.964,0.661,1.656,2.317,2.315,1.006,1.426,1.143,1.850
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,1,male,1.137,1.883,0.654,1.535,2.188,2.187,0.922,1.313,1.078,1.924
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,2,female,1.244,1.987,0.662,1.651,2.314,2.313,1.022,1.410,1.187,1.860
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,2,male,1.183,1.914,0.670,1.563,2.232,2.232,0.982,1.376,1.130,1.886
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,3,female,1.256,1.988,0.648,1.660,2.309,2.308,1.021,1.438,1.165,1.837
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,1,3,male,1.171,1.805,0.624,1.520,2.145,2.144,0.929,1.299,1.062,1.831
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,1,female,1.231,2.014,0.681,1.657,2.338,2.338,1.030,1.431,1.187,1.899
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,1,male,1.162,1.830,0.626,1.541,2.166,2.165,0.934,1.308,1.050,1.864
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,2,female,1.221,1.971,0.650,1.619,2.269,2.268,0.982,1.412,1.116,1.858
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,2,male,1.126,1.825,0.640,1.482,2.122,2.122,0.926,1.294,1.064,1.885
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,3,female,1.196,1.935,0.667,1.609,2.274,2.274,0.980,1.379,1.113,1.902
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,2,3,male,1.151,1.849,0.661,1.491,2.151,2.150,0.935,1.283,1.116,1.867
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,1,female,1.181,1.916,0.658,1.588,2.246,2.245,0.975,1.363,1.121,1.901
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,1,male,1.158,1.868,0.634,1.580,2.214,2.213,0.956,1.330,1.077,1.911
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,2,female,1.219,1.944,0.647,1.578,2.224,2.224,0.974,1.381,1.120,1.825
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,2,male,1.101,1.749,0.597,1.482,2.080,2.077,0.915,1.265,1.038,1.886
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,3,female,1.197,1.951,0.655,1.597,2.251,2.251,1.001,1.377,1.169,1.881
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,3,3,male,1.143,1.864,0.660,1.498,2.157,2.157,0.964,1.327,1.102,1.887
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,1,female,1.225,1.987,0.681,1.631,2.311,2.311,1.000,1.406,1.153,1.887
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,1,male,1.121,1.769,0.605,1.459,2.064,2.064,0.921,1.269,1.063,1.842
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,2,female,1.261,1.963,0.669,1.618,2.286,2.286,1.031,1.456,1.147,1.813
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,2,male,1.165,1.793,0.617,1.454,2.071,2.070,0.948,1.305,1.073,1.777
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,3,female,1.235,2.022,0.688,1.663,2.351,2.350,1.019,1.423,1.197,1.902
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,4,3,male,1.160,1.776,0.617,1.455,2.073,2.071,0.931,1.280,1.064,1.786
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,1,female,1.254,2.043,0.698,1.702,2.400,2.400,1.084,1.491,1.233,1.914
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,1,male,1.150,1.781,0.621,1.506,2.127,2.125,0.968,1.320,1.088,1.849
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,2,female,1.237,1.988,0.662,1.664,2.326,2.325,1.015,1.403,1.180,1.879
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,2,male,1.135,1.793,0.613,1.509,2.121,2.117,0.936,1.327,1.038,1.865
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,3,female,1.242,1.969,0.680,1.640,2.320,2.319,1.020,1.420,1.180,1.867
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,5,3,male,1.124,1.811,0.611,1.473,2.084,2.084,0.897,1.291,1.019,1.855
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,1,female,1.233,1.951,0.649,1.628,2.277,2.276,1.010,1.413,1.133,1.845
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,1,male,1.142,1.841,0.625,1.509,2.133,2.133,0.962,1.319,1.099,1.868
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,2,female,1.232,2.021,0.671,1.660,2.331,2.330,1.036,1.465,1.173,1.891
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,2,male,1.183,1.820,0.617,1.507,2.124,2.124,0.946,1.312,1.084,1.795
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,3,female,1.215,1.951,0.656,1.635,2.290,2.289,1.031,1.422,1.178,1.884
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,6,3,male,1.152,1.795,0.609,1.501,2.111,2.109,0.918,1.264,1.073,1.832
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,1,female,1.261,2.008,0.698,1.644,2.341,2.341,1.006,1.406,1.184,1.856
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,1,male,1.138,1.850,0.609,1.505,2.114,2.113,0.932,1.297,1.091,1.857
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,2,female,1.225,2.011,0.692,1.659,2.350,2.350,0.982,1.402,1.141,1.918
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,2,male,1.141,1.813,0.611,1.506,2.117,2.117,0.949,1.297,1.096,1.855
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,3,female,1.195,1.977,0.702,1.610,2.312,2.311,1.036,1.438,1.179,1.934
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,7,3,male,1.135,1.771,0.599,1.478,2.077,2.075,0.925,1.277,1.055,1.827
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,1,female,1.222,2.002,0.656,1.662,2.318,2.318,1.025,1.423,1.190,1.897
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,1,male,1.126,1.835,0.631,1.526,2.157,2.157,0.939,1.319,1.079,1.915
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,2,female,1.230,1.970,0.662,1.632,2.293,2.293,1.011,1.412,1.167,1.864
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,2,male,1.123,1.813,0.603,1.513,2.117,2.116,0.922,1.281,1.059,1.884
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,3,female,1.246,2.005,0.674,1.624,2.298,2.298,1.000,1.442,1.132,1.843
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,8,3,male,1.099,1.785,0.630,1.498,2.128,2.127,0.937,1.277,1.067,1.935
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,1,female,1.299,2.095,0.704,1.689,2.393,2.393,1.055,1.484,1.216,1.842
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,1,male,1.135,1.824,0.643,1.507,2.151,2.149,0.920,1.288,1.062,1.894
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,2,female,1.229,2.002,0.686,1.630,2.315,2.314,0.980,1.386,1.164,1.882
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,2,male,1.098,1.849,0.615,1.558,2.173,2.171,0.897,1.295,1.041,1.978
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,3,female,1.241,1.986,0.700,1.639,2.340,2.339,1.011,1.416,1.145,1.884
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,9,3,male,1.175,1.828,0.665,1.480,2.146,2.145,0.953,1.326,1.085,1.826
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,1,female,1.256,2.010,0.698,1.664,2.362,2.361,1.034,1.425,1.172,1.880
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,1,male,1.129,1.814,0.618,1.513,2.131,2.129,0.944,1.287,1.103,1.886
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,2,female,1.216,2.011,0.683,1.658,2.341,2.340,1.022,1.435,1.177,1.925
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,2,male,1.142,1.834,0.606,1.522,2.128,2.127,0.914,1.314,1.035,1.863
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,3,female,1.245,1.995,0.629,1.678,2.306,2.306,0.984,1.414,1.132,1.852
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,20,10,3,male,1.151,1.834,0.640,1.538,2.178,2.177,0.964,1.354,1.069,1.891
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,25,1,1,female,1.200,1.823,0.601,1.540,2.140,2.140,0.910,1.296,1.055,1.783
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,25,1,1,male,1.112,1.692,0.571,1.455,2.026,2.024,0.902,1.206,1.054,1.820
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,25,1,2,female,1.219,1.867,0.623,1.555,2.177,2.177,0.960,1.346,1.079,1.786
D._buzzatii,Grandchester,-27.68,152.45,1994,1994,25,1,2,male,1.086,1.682,0.587,1.392,1.979,1.978,0.872,1.199,0.995,1.821
